a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status_disciplina,enem_redacao,enem_nota
79,59590000,2014,1,FORMANDO,2014,1,7.9,1,Aprovado,620,616
191,59550000,2014,1,CANCELADO,2014,1,6.2,1,Aprovado,760,655
81,59149390,2014,1,CANCELADO,2014,1,5.5,1,Aprovado,640,650
82,59080370,2014,1,CANCELADO,2014,1,5.4,1,Aprovado,500,599
192,59025360,2014,1,CANCELADO,2014,1,3.7,1,Reprovado,940,682
83,59148323,2014,1,ATIVO,2014,1,6.7,1,Aprovado,560,639
84,59149150,2014,1,CANCELADO,2014,1,6.5,1,Aprovado,720,630
193,59025400,2014,1,CANCELADO,2014,1,3.1,1,Reprovado,780,698
194,59078410,2014,1,FORMANDO,2014,1,8.2,1,Aprovado,600,721
85,59068720,2014,1,CANCELADO,2014,1,7.9,1,Aprovado,740,687
86,59145810,2014,1,ATIVO,2014,1,7.7,1,Aprovado,760,668
87,59082210,2014,1,ATIVO,2014,1,5.1,1,Aprovado,560,616
88,59082100,2014,1,CANCELADO,2014,1,3.4,1,Reprovado,600,636
88,59082100,2014,1,CANCELADO,2014,2,8.6,1,Aprovado,600,636
89,59151610,2014,1,TRANCADO,2014,1,7.6,1,Aprovado,780,653
195,59570000,2014,1,CANCELADO,2014,1,1.4,1,Reprovado,760,610
90,59215970,2014,1,ATIVO,2014,1,6.5,1,Aprovado,520,646
91,59200000,2014,1,ATIVO,2014,1,7.6,1,Aprovado,560,572
92,59900000,2014,1,ATIVO,2014,1,8.2,1,Aprovado,700,679
93,59108245,2014,1,ATIVO,2014,1,6.8,1,Aprovado,800,637
94,59080115,2014,1,CANCELADO,2014,1,5.3,1,Aprovado,580,613
95,59132310,2014,1,ATIVO,2014,1,6.7,1,Aprovado,800,647
97,0,2014,1,CANCELADO,2014,1,4.2,1,Reprovado,0,
98,59124000,2014,1,ATIVO,2014,1,7.3,1,Aprovado,600,641
101,58401718,2014,1,ATIVO,2014,1,5.7,1,Aprovado,500,556
102,59215000,2014,1,ATIVO,2014,1,6.2,1,Aprovado,640,651
196,59155775,2014,1,ATIVO,2014,1,8.1,1,Aprovado,880,622
103,59152600,2014,1,ATIVO,2014,1,7.1,1,Aprovado,760,644
105,59470000,2014,1,CANCELADO,2014,1,5.6,1,Aprovado,820,613
197,59086005,2014,1,ATIVO,2014,1,6.6,1,Aprovado,900,745
106,0,2014,1,CANCELADO,2014,1,6.7,1,Aprovado,0,
107,59012570,2014,1,TRANCADO,2014,1,1.3,1,Reprovado,680,641
107,59012570,2014,1,TRANCADO,2015,1,0,1,Reprovado,680,641
198,0,2014,1,ATIVO,2014,1,0.5,1,Reprovado,0,
108,59020030,2014,1,ATIVO,2014,1,6.2,1,Aprovado,640,653
109,59114660,2014,1,CANCELADO,2014,1,7.4,1,Aprovado,520,619
110,59075190,2014,1,ATIVO,2014,1,6.1,1,Aprovado,620,692
111,59056180,2014,1,ATIVO,2014,1,6.6,1,Aprovado,840,688
112,59152070,2014,1,ATIVO,2014,1,6.5,1,Aprovado,540,654
199,59152600,2014,1,FORMADO,2014,1,6.6,1,Aprovado,840,847
200,59161050,2014,1,FORMANDO,2014,1,7.5,1,Aprovado,900,774
201,59280000,2014,1,ATIVO,2014,1,6.9,1,Aprovado,680,724
113,59090430,2014,1,CANCELADO,2014,1,7.1,1,Aprovado,840,655
202,59380000,2014,1,CANCELADO,2014,1,0,1,Reprovado,780,664
115,59400000,2014,1,ATIVO,2014,1,5.8,1,Aprovado,820,642
203,59129350,2014,1,CANCELADO,2014,1,7.6,1,Aprovado,760,629
204,63900000,2014,1,ATIVO,2014,1,6.6,1,Aprovado,680,653
205,59120638,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,600,638
118,59075710,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,740,678
119,59075010,2014,1,CANCELADO,2014,1,7.6,1,Aprovado,800,612
120,59065030,2014,1,ATIVO,2014,1,6.6,1,Aprovado,660,651
121,59162000,2014,1,ATIVO,2014,1,6.5,1,Aprovado,660,643
206,59290000,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,760,679
122,59082370,2014,1,CANCELADO,2014,1,7.7,1,Aprovado,520,622
207,59460000,2014,1,CANCELADO,2014,1,7.9,1,Aprovado,720,675
208,59360000,2014,1,ATIVO,2014,1,5.3,1,Aprovado,760,674
123,59030180,2014,1,ATIVO,2014,1,7.9,1,Aprovado,860,740
124,59070620,2014,1,CANCELADO,2014,1,6.4,1,Aprovado,700,643
125,59140840,2014,1,ATIVO,2014,1,6.6,1,Aprovado,660,658
126,59064720,2014,1,CANCELADO,2014,1,3,1,Reprovado,840,652
126,59064720,2014,1,CANCELADO,2014,2,1.1,1,Reprovado,840,652
127,59280000,2014,1,TRANCADO,2014,1,7,1,Aprovado,640,647
128,59290000,2014,1,ATIVO,2014,1,7.4,1,Aprovado,520,612
129,59123700,2014,1,ATIVO,2014,1,7.7,1,Aprovado,560,549
130,59110400,2014,1,ATIVO,2014,1,5.3,1,Aprovado,600,655
131,59310000,2014,1,ATIVO,2014,1,8,1,Aprovado,640,635
209,59152600,2014,1,CANCELADO,2014,1,0,1,Reprovado,740,637
132,59064230,2014,1,ATIVO,2014,1,7.7,1,Aprovado,720,625
210,59380000,2014,1,ATIVO,2014,1,7.5,1,Aprovado,680,689
211,59066020,2014,1,FORMADO,2014,1,5.1,1,Aprovado,600,663
133,5163000,2014,1,ATIVO,2014,1,7.8,1,Aprovado,740,667
135,59074420,2014,1,CANCELADO,2014,1,5,1,Aprovado,580,581
212,59290000,2014,1,CANCELADO,2014,1,3.3,1,Reprovado,580,621
213,59082480,2014,1,CANCELADO,2014,1,0,1,Reprovado,660,678
136,59650000,2014,1,ATIVO,2014,1,7.5,1,Aprovado,600,639
137,59122080,2014,1,ATIVO,2014,1,5.1,1,Aprovado,440,604
214,59400000,2014,1,CANCELADO,2014,1,0,1,Reprovado,560,657
138,76963600,2014,1,CANCELADO,2014,1,4.4,1,Reprovado,720,631
139,59090486,2014,1,ATIVO,2014,1,7.3,1,Aprovado,660,623
140,59080040,2014,1,TRANCADO,2014,1,7,1,Aprovado,720,637
142,59138490,2014,1,CANCELADO,2014,1,5.2,1,Aprovado,600,546
215,59132000,2014,1,CANCELADO,2014,1,4.8,1,Reprovado,800,667
216,59140750,2014,1,CANCELADO,2014,1,0,1,Reprovado,760,683
143,59012060,2014,1,CANCELADO,2014,1,5.5,1,Aprovado,800,637
217,59092280,2014,1,CANCELADO,2014,1,6.5,1,Aprovado,800,654
144,59070340,2014,1,FORMANDO,2014,1,6.2,1,Aprovado,620,657
145,59148783,2014,1,ATIVO,2014,1,5.6,1,Aprovado,600,650
146,59150666,2014,1,ATIVO,2014,1,6.1,1,Aprovado,720,647
218,59380000,2014,1,ATIVO,2014,1,6.5,1,Aprovado,760,635
147,59500000,2014,1,ATIVO,2014,1,7.1,1,Aprovado,580,653
149,59108000,2014,1,CANCELADO,2014,1,6.3,1,Aprovado,760,647
150,59120638,2014,1,ATIVO,2014,1,7.9,1,Aprovado,960,720
219,0,2014,1,TRANCADO,2014,1,5.1,1,Aprovado,0,
152,59150220,2014,1,ATIVO,2014,1,8.1,1,Aprovado,620,660
220,0,2014,1,ATIVO,2014,1,8.2,1,Aprovado,0,
153,59064320,2014,1,ATIVO,2014,1,6.4,1,Aprovado,720,636
154,59086360,2014,1,ATIVO,2014,1,8.4,1,Aprovado,940,717
155,59343000,2014,1,ATIVO,2014,1,5.9,1,Aprovado,720,632
221,59275000,2014,1,CANCELADO,2014,1,0,1,Reprovado,500,621
156,59374000,2014,1,ATIVO,2014,1,5.5,1,Aprovado,780,714
157,59056140,2014,1,ATIVO,2014,1,6.7,1,Aprovado,580,628
158,59153150,2014,1,ATIVO,2014,1,5.7,1,Aprovado,460,530
222,0,2014,1,CANCELADO,2014,1,3.6,1,Reprovado,0,
222,0,2014,1,CANCELADO,2016,2,0,1,Reprovado,0,
159,46400000,2014,1,CANCELADO,2014,1,7.2,1,Aprovado,800,677
160,59122390,2014,1,ATIVO,2014,1,8.1,1,Aprovado,680,650
161,59082190,2014,1,CANCELADO,2014,1,6.5,1,Aprovado,800,640
162,59030470,2014,1,ATIVO,2014,1,7.8,1,Aprovado,680,704
163,59072610,2014,1,TRANCADO,2014,1,6.4,1,Aprovado,740,603
223,59607250,2014,1,CANCELADO,2014,1,5.4,1,Aprovado,800,719
164,59050110,2014,1,CANCELADO,2014,1,5.1,1,Aprovado,800,637
165,59106114,2014,1,ATIVO,2014,1,7.4,1,Aprovado,700,647
224,0,2014,2,CONCLUIDO,2015,2,7.7,1,Aprovado,0,
166,59114253,2014,1,ATIVO,2014,1,8.7,1,Aprovado,760,637
167,59200000,2014,1,CANCELADO,2014,1,6.6,1,Aprovado,580,622
168,59280000,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,520,651
225,59124400,2014,1,CANCELADO,2014,1,7.4,1,Aprovado,600,620
169,59347000,2014,1,CANCELADO,2014,1,8.5,1,Aprovado,700,603
0,59015430,2014,1,CANCELADO,2014,1,5.3,2,Aprovado,640,618
1,59073120,2014,1,CANCELADO,2014,1,5.1,2,Aprovado,660,615
2,59072580,2014,1,ATIVO,2014,1,6.7,2,Aprovado,560,600
3,59088150,2014,1,ATIVO,2014,1,8.4,2,Aprovado,760,673
4,59064245,2014,1,CANCELADO,2014,1,6.7,2,Aprovado,700,642
5,59112430,2014,1,ATIVO,2014,1,8.7,2,Aprovado,520,581
170,59151400,2014,1,CANCELADO,2014,1,1.2,2,Reprovado,680,624
170,59151400,2014,1,CANCELADO,2015,1,7.2,2,Aprovado,680,624
171,59056520,2014,1,CANCELADO,2014,1,7.6,2,Aprovado,820,705
6,59152780,2014,1,CANCELADO,2014,1,6.8,2,Aprovado,640,660
7,59020330,2014,1,ATIVO,2014,1,0.8,2,Reprovado,720,647
7,59020330,2014,1,ATIVO,2014,2,6.5,2,Aprovado,720,647
173,0,2014,1,CANCELADO,2014,1,0,2,Reprovado,0,
174,59088500,2014,1,CANCELADO,2014,1,3.6,2,Reprovado,620,677
9,59145510,2014,1,CANCELADO,2014,1,7.6,2,Aprovado,700,663
175,59056100,2014,1,CANCELADO,2014,1,7.3,2,Aprovado,540,652
10,59075260,2014,1,CANCELADO,2014,1,7.5,2,Aprovado,760,698
226,59149313,2014,1,CANCELADO,2014,1,0.9,2,Reprovado,800,679
11,59086620,2014,1,CANCELADO,2014,1,3,2,Reprovado,720,621
12,59547000,2014,1,ATIVO,2014,1,5.8,2,Aprovado,520,634
13,59082180,2014,1,CANCELADO,2014,1,5.7,2,Aprovado,820,667
14,59150500,2014,1,ATIVO,2014,1,6.4,2,Aprovado,680,630
15,59151800,2014,1,ATIVO,2014,1,8.1,2,Aprovado,740,662
16,59810000,2014,1,ATIVO,2014,1,7.5,2,Aprovado,640,613
17,59115190,2014,1,TRANCADO,2014,1,1.3,2,Reprovado,580,634
17,59115190,2014,1,TRANCADO,2014,2,5.1,2,Aprovado,580,634
18,59050350,2014,1,CANCELADO,2014,1,8.3,2,Aprovado,740,662
19,59086300,2014,1,CANCELADO,2014,1,6,2,Aprovado,540,695
176,59151380,2014,1,CANCELADO,2014,1,0,2,Reprovado,960,659
20,59090620,2014,1,ATIVO,2014,1,6,2,Aprovado,640,616
21,59324000,2014,1,ATIVO,2014,1,9,2,Aprovado,800,689
22,59054550,2014,1,CANCELADO,2014,1,6.3,2,Aprovado,600,662
23,59070750,2014,2,ATIVO,2014,2,6.5,2,Aprovado,520,553
177,59290000,2014,1,CANCELADO,2014,1,5.1,2,Aprovado,800,629
24,59280000,2014,1,CANCELADO,2014,1,8.4,2,Aprovado,520,610
26,59290000,2014,1,ATIVO,2014,1,5.1,2,Aprovado,780,617
27,59040240,2014,1,ATIVO,2014,1,9.1,2,Aprovado,780,733
28,59149356,2014,1,CANCELADO,2014,1,1.4,2,Reprovado,600,552
28,59149356,2014,1,CANCELADO,2014,2,0,2,Reprovado,600,552
29,59063280,2014,1,CANCELADO,2014,1,6.7,2,Aprovado,680,649
30,59094300,2014,1,ATIVO,2014,1,6.2,2,Aprovado,560,658
178,59140200,2014,1,CANCELADO,2014,1,9.7,2,Aprovado,820,660
32,59106114,2014,1,CANCELADO,2014,1,2.6,2,Reprovado,640,617
32,59106114,2014,1,CANCELADO,2014,2,4.2,2,Reprovado,640,617
32,59106114,2014,1,CANCELADO,2015,2,4,2,Reprovado,640,617
32,59106114,2014,1,CANCELADO,2016,1,0.9,2,Reprovado,640,617
33,59122495,2014,1,ATIVO,2014,1,9.5,2,Aprovado,720,669
34,51011480,2014,1,ATIVO,2014,1,7.8,2,Aprovado,720,620
35,59068310,2014,1,CANCELADO,2014,1,5.7,2,Aprovado,560,630
179,59066380,2014,1,CANCELADO,2014,1,2,2,Reprovado,480,609
179,59066380,2014,1,CANCELADO,2014,2,0.7,2,Reprovado,480,609
179,59066380,2014,1,CANCELADO,2015,2,1.3,2,Reprovado,480,609
37,59037250,2014,1,ATIVO,2014,1,5.3,2,Aprovado,680,609
38,59124090,2014,1,ATIVO,2014,1,7.3,2,Aprovado,660,617
39,59090310,2014,1,ATIVO,2014,1,7.4,2,Aprovado,720,611
41,59151250,2014,1,ATIVO,2014,1,6.7,2,Aprovado,840,708
42,59347000,2014,1,ATIVO,2014,1,8.3,2,Aprovado,520,542
43,59145580,2014,1,CANCELADO,2014,1,6.8,2,Aprovado,680,630
45,59650000,2014,1,ATIVO,2014,1,8.9,2,Aprovado,760,687
181,59010130,2014,1,TRANCADO,2016,1,1.5,2,Reprovado,720,633
46,59094390,2014,1,CANCELADO,2014,1,5.5,2,Aprovado,680,636
48,59150160,2014,1,ATIVO,2014,1,8.2,2,Aprovado,460,619
49,59074120,2014,1,CANCELADO,2014,1,5.7,2,Aprovado,580,617
50,59073143,2014,1,CANCELADO,2014,1,5.1,2,Aprovado,540,606
227,59090200,2014,1,CANCELADO,2014,1,2.3,2,Reprovado,680,670
183,59110270,2014,1,CANCELADO,2014,1,0.6,2,Reprovado,840,654
52,59120520,2014,1,CANCELADO,2014,1,5.8,2,Aprovado,680,613
53,59068570,2014,1,CANCELADO,2014,1,0.7,2,Reprovado,760,645
53,59068570,2014,1,CANCELADO,2014,2,7.8,2,Aprovado,760,645
54,59037390,2014,1,ATIVO,2014,1,0,2,Reprovado,680,602
54,59037390,2014,1,ATIVO,2014,2,6.8,2,Aprovado,680,602
55,59082070,2014,1,ATIVO,2014,1,7.3,2,Aprovado,560,652
56,59114020,2014,1,CANCELADO,2014,1,5.7,2,Aprovado,740,631
185,59146130,2014,1,CANCELADO,2014,1,0,2,Reprovado,720,633
186,59129330,2014,1,CANCELADO,2014,1,0,2,Reprovado,700,605
187,59149326,2014,1,CANCELADO,2014,1,5.2,2,Aprovado,740,643
57,59149300,2014,1,ATIVO,2014,1,8.3,2,Aprovado,680,653
59,59150300,2014,1,CANCELADO,2014,1,6.6,2,Aprovado,600,642
61,59151400,2014,1,ATIVO,2014,1,8.7,2,Aprovado,600,668
63,59115555,2014,1,ATIVO,2014,1,9.4,2,Aprovado,1000,757
64,59141300,2014,1,ATIVO,2014,1,5.8,2,Aprovado,640,622
65,59014020,2014,1,CANCELADO,2014,1,7.8,2,Aprovado,720,684
67,59132694,2014,1,CANCELADO,2014,1,6,2,Aprovado,440,611
69,53240210,2014,1,ATIVO,2014,1,6.5,2,Aprovado,720,656
69,53240210,2014,1,ATIVO,2015,2,6.8,2,Aprovado,720,656
72,59054220,2014,1,ATIVO,2014,1,9,2,Aprovado,620,708
74,6321200,2014,1,ATIVO,2014,1,7.3,2,Aprovado,600,644
75,59062570,2014,1,TRANCADO,2014,1,6.1,2,Aprovado,640,672
76,59075100,2014,1,TRANCADO,2014,1,5.5,2,Aprovado,960,718
228,59064902,2014,1,ATIVO,2014,1,6.8,2,Aprovado,600,653
78,59460000,2014,1,CANCELADO,2014,1,1.1,2,Reprovado,680,579
79,59590000,2014,1,FORMANDO,2014,1,10,2,Aprovado,620,616
191,59550000,2014,1,CANCELADO,2014,1,2.7,2,Reprovado,760,655
191,59550000,2014,1,CANCELADO,2015,1,0,2,Reprovado,760,655
80,59290000,2014,1,ATIVO,2014,1,6.1,2,Aprovado,800,698
81,59149390,2014,1,CANCELADO,2014,1,6.3,2,Aprovado,640,650
82,59080370,2014,1,CANCELADO,2014,1,5.4,2,Aprovado,500,599
83,59148323,2014,1,ATIVO,2014,1,7.1,2,Aprovado,560,639
84,59149150,2014,1,CANCELADO,2014,1,5.3,2,Aprovado,720,630
193,59025400,2014,1,CANCELADO,2014,1,0,2,Reprovado,780,698
85,59068720,2014,1,CANCELADO,2014,1,8.8,2,Aprovado,740,687
86,59145810,2014,1,ATIVO,2014,1,7.1,2,Aprovado,760,668
88,59082100,2014,1,CANCELADO,2014,1,3.7,2,Reprovado,600,636
88,59082100,2014,1,CANCELADO,2015,2,5.1,2,Aprovado,600,636
90,59215970,2014,1,ATIVO,2014,1,6.9,2,Aprovado,520,646
91,59200000,2014,1,ATIVO,2014,1,1.6,2,Reprovado,560,572
91,59200000,2014,1,ATIVO,2014,2,5.4,2,Aprovado,560,572
92,59900000,2014,1,ATIVO,2014,1,9,2,Aprovado,700,679
93,59108245,2014,1,ATIVO,2014,1,6.5,2,Aprovado,800,637
94,59080115,2014,1,CANCELADO,2014,2,9,2,Aprovado,580,613
95,59132310,2014,1,ATIVO,2014,1,5.8,2,Aprovado,800,647
96,59122510,2014,1,CANCELADO,2014,1,6.6,2,Aprovado,560,650
98,59124000,2014,1,ATIVO,2014,1,8,2,Aprovado,600,641
99,59190000,2014,1,CANCELADO,2014,1,8.6,2,Aprovado,640,627
100,59110610,2014,1,TRANCADO,2014,1,5.6,2,Aprovado,640,645
101,58401718,2014,1,ATIVO,2014,1,3.4,2,Reprovado,500,556
101,58401718,2014,1,ATIVO,2014,2,6,2,Aprovado,500,556
102,59215000,2014,1,ATIVO,2014,1,5.4,2,Aprovado,640,651
103,59152600,2014,1,ATIVO,2014,1,6.9,2,Aprovado,760,644
105,59470000,2014,1,CANCELADO,2014,1,2.7,2,Reprovado,820,613
106,0,2014,1,CANCELADO,2014,1,7.5,2,Aprovado,0,
107,59012570,2014,1,TRANCADO,2014,1,1.9,2,Reprovado,680,641
107,59012570,2014,1,TRANCADO,2014,2,5.4,2,Aprovado,680,641
229,59014170,2014,1,CANCELADO,2014,1,0,2,Reprovado,760,680
108,59020030,2014,1,ATIVO,2014,1,5.6,2,Aprovado,640,653
109,59114660,2014,1,CANCELADO,2014,1,6.1,2,Aprovado,520,619
111,59056180,2014,1,ATIVO,2014,1,7.6,2,Aprovado,840,688
112,59152070,2014,1,ATIVO,2014,1,5.5,2,Aprovado,540,654
113,59090430,2014,1,CANCELADO,2014,1,5.6,2,Aprovado,840,655
114,59075810,2014,1,CANCELADO,2014,1,8.6,2,Aprovado,800,692
202,59380000,2014,1,CANCELADO,2014,1,0,2,Reprovado,780,664
115,59400000,2014,1,ATIVO,2014,1,9.3,2,Aprovado,820,642
116,0,2014,2,ATIVO,2014,2,7.3,2,Aprovado,0,
203,59129350,2014,1,CANCELADO,2014,1,3.7,2,Reprovado,760,629
205,59120638,2014,1,CANCELADO,2014,1,1.3,2,Reprovado,600,638
118,59075710,2014,1,CANCELADO,2014,1,5.5,2,Aprovado,740,678
119,59075010,2014,1,CANCELADO,2014,1,7.3,2,Aprovado,800,612
120,59065030,2014,1,ATIVO,2014,1,8,2,Aprovado,660,651
121,59162000,2014,1,ATIVO,2014,1,5.7,2,Aprovado,660,643
122,59082370,2014,1,CANCELADO,2014,1,7,2,Aprovado,520,622
207,59460000,2014,1,CANCELADO,2014,1,9.4,2,Aprovado,720,675
124,59070620,2014,1,CANCELADO,2014,1,3.8,2,Reprovado,700,643
124,59070620,2014,1,CANCELADO,2014,2,6.8,2,Aprovado,700,643
126,59064720,2014,1,CANCELADO,2014,1,1.9,2,Reprovado,840,652
126,59064720,2014,1,CANCELADO,2014,2,1,2,Reprovado,840,652
127,59280000,2014,1,TRANCADO,2014,1,5.8,2,Aprovado,640,647
128,59290000,2014,1,ATIVO,2014,1,8.1,2,Aprovado,520,612
230,59054580,2014,1,CANCELADO,2014,1,0.7,2,Reprovado,800,642
129,59123700,2014,1,ATIVO,2014,1,5.5,2,Aprovado,560,549
130,59110400,2014,1,ATIVO,2014,1,7.4,2,Aprovado,600,655
131,59310000,2014,1,ATIVO,2014,1,7.3,2,Aprovado,640,635
209,59152600,2014,1,CANCELADO,2014,1,0.4,2,Reprovado,740,637
132,59064230,2014,1,ATIVO,2014,1,6.9,2,Aprovado,720,625
210,59380000,2014,1,ATIVO,2014,1,5.3,2,Aprovado,680,689
133,5163000,2014,1,ATIVO,2014,1,8.2,2,Aprovado,740,667
231,59065090,2014,1,CANCELADO,2014,1,1.6,2,Reprovado,640,592
135,59074420,2014,1,CANCELADO,2014,1,1.8,2,Reprovado,580,581
135,59074420,2014,1,CANCELADO,2015,1,0,2,Reprovado,580,581
136,59650000,2014,1,ATIVO,2014,1,9.6,2,Aprovado,600,639
137,59122080,2014,1,ATIVO,2014,1,5.2,2,Aprovado,440,604
214,59400000,2014,1,CANCELADO,2014,1,0,2,Reprovado,560,657
138,76963600,2014,1,CANCELADO,2014,1,2.2,2,Reprovado,720,631
138,76963600,2014,1,CANCELADO,2014,2,0,2,Reprovado,720,631
139,59090486,2014,1,ATIVO,2014,1,2,2,Reprovado,660,623
139,59090486,2014,1,ATIVO,2015,1,5.7,2,Aprovado,660,623
140,59080040,2014,1,TRANCADO,2014,1,8.3,2,Aprovado,720,637
142,59138490,2014,1,CANCELADO,2014,1,6.2,2,Aprovado,600,546
216,59140750,2014,1,CANCELADO,2014,1,0,2,Reprovado,760,683
143,59012060,2014,1,CANCELADO,2014,1,5,2,Aprovado,800,637
217,59092280,2014,1,CANCELADO,2014,1,5,2,Aprovado,800,654
144,59070340,2014,1,FORMANDO,2014,1,8.2,2,Aprovado,620,657
145,59148783,2014,1,ATIVO,2014,1,8.9,2,Aprovado,600,650
146,59150666,2014,1,ATIVO,2014,1,8.9,2,Aprovado,720,647
218,59380000,2014,1,ATIVO,2015,2,5,2,Aprovado,760,635
147,59500000,2014,1,ATIVO,2014,1,9.4,2,Aprovado,580,653
149,59108000,2014,1,CANCELADO,2014,1,5.6,2,Aprovado,760,647
150,59120638,2014,1,ATIVO,2014,1,5.3,2,Aprovado,960,720
150,59120638,2014,1,ATIVO,2015,2,0.4,2,Reprovado,960,720
150,59120638,2014,1,ATIVO,2016,1,1.4,2,Reprovado,960,720
150,59120638,2014,1,ATIVO,2016,2,6.1,2,Aprovado,960,720
219,0,2014,1,TRANCADO,2014,1,5.1,2,Aprovado,0,
152,59150220,2014,1,ATIVO,2014,1,8,2,Aprovado,620,660
153,59064320,2014,1,ATIVO,2014,1,6.4,2,Aprovado,720,636
154,59086360,2014,1,ATIVO,2014,1,9.5,2,Aprovado,940,717
155,59343000,2014,1,ATIVO,2014,1,5.3,2,Aprovado,720,632
221,59275000,2014,1,CANCELADO,2014,1,0,2,Reprovado,500,621
156,59374000,2014,1,ATIVO,2014,1,6.6,2,Aprovado,780,714
157,59056140,2014,1,ATIVO,2014,1,6.4,2,Aprovado,580,628
158,59153150,2014,1,ATIVO,2014,1,5.7,2,Aprovado,460,530
159,46400000,2014,1,CANCELADO,2014,1,7.5,2,Aprovado,800,677
160,59122390,2014,1,ATIVO,2014,1,10,2,Aprovado,680,650
161,59082190,2014,1,CANCELADO,2014,1,1.6,2,Reprovado,800,640
161,59082190,2014,1,CANCELADO,2014,2,6.9,2,Aprovado,800,640
162,59030470,2014,1,ATIVO,2014,1,7.8,2,Aprovado,680,704
163,59072610,2014,1,TRANCADO,2014,1,6.1,2,Aprovado,740,603
164,59050110,2014,1,CANCELADO,2014,1,8.5,2,Aprovado,800,637
165,59106114,2014,1,ATIVO,2014,1,7.8,2,Aprovado,700,647
166,59114253,2014,1,ATIVO,2014,1,8.5,2,Aprovado,760,637
167,59200000,2014,1,CANCELADO,2014,1,6.3,2,Aprovado,580,622
168,59280000,2014,1,CANCELADO,2014,1,1.2,2,Reprovado,520,651
168,59280000,2014,1,CANCELADO,2015,2,5.4,2,Aprovado,520,651
225,59124400,2014,1,CANCELADO,2014,1,7,2,Aprovado,600,620
169,59347000,2014,1,CANCELADO,2014,1,7.1,2,Aprovado,700,603
0,59015430,2014,1,CANCELADO,2014,2,2.6,3,Reprovado,640,618
0,59015430,2014,1,CANCELADO,2015,2,1.1,3,Reprovado,640,618
0,59015430,2014,1,CANCELADO,2016,1,0.7,3,Reprovado,640,618
1,59073120,2014,1,CANCELADO,2014,2,0.3,3,Reprovado,660,615
2,59072580,2014,1,ATIVO,2015,2,0,3,Reprovado,560,600
2,59072580,2014,1,ATIVO,2016,1,1,3,Reprovado,560,600
2,59072580,2014,1,ATIVO,2016,2,4.5,3,Reprovado,560,600
3,59088150,2014,1,ATIVO,2014,2,5.3,3,Aprovado,760,673
4,59064245,2014,1,CANCELADO,2014,2,3.4,3,Reprovado,700,642
5,59112430,2014,1,ATIVO,2014,2,6.5,3,Aprovado,520,581
172,59078040,2014,1,FORMANDO,2014,1,9.2,3,Aprovado,960,798
6,59152780,2014,1,CANCELADO,2014,2,1.4,3,Reprovado,640,660
6,59152780,2014,1,CANCELADO,2015,1,1.3,3,Reprovado,640,660
6,59152780,2014,1,CANCELADO,2016,1,0.3,3,Reprovado,640,660
7,59020330,2014,1,ATIVO,2015,2,4.7,3,Reprovado,720,647
7,59020330,2014,1,ATIVO,2016,1,0,3,Reprovado,720,647
9,59145510,2014,1,CANCELADO,2014,2,1.4,3,Reprovado,700,663
9,59145510,2014,1,CANCELADO,2015,2,2.8,3,Reprovado,700,663
12,59547000,2014,1,ATIVO,2014,2,0,3,Reprovado,520,634
12,59547000,2014,1,ATIVO,2015,1,0,3,Reprovado,520,634
12,59547000,2014,1,ATIVO,2015,2,6.1,3,Aprovado,520,634
13,59082180,2014,1,CANCELADO,2014,2,0.7,3,Reprovado,820,667
13,59082180,2014,1,CANCELADO,2015,1,5.4,3,Aprovado,820,667
14,59150500,2014,1,ATIVO,2015,2,3.5,3,Reprovado,680,630
14,59150500,2014,1,ATIVO,2016,1,2.2,3,Reprovado,680,630
14,59150500,2014,1,ATIVO,2016,2,5,3,Aprovado,680,630
16,59810000,2014,1,ATIVO,2014,2,7.4,3,Aprovado,640,613
17,59115190,2014,1,TRANCADO,2015,2,0,3,Reprovado,580,634
17,59115190,2014,1,TRANCADO,2016,1,0,3,Reprovado,580,634
18,59050350,2014,1,CANCELADO,2014,2,4.2,3,Reprovado,740,662
20,59090620,2014,1,ATIVO,2014,2,0.8,3,Reprovado,640,616
20,59090620,2014,1,ATIVO,2016,2,6.6,3,Aprovado,640,616
21,59324000,2014,1,ATIVO,2014,2,5.8,3,Aprovado,800,689
232,59060370,2014,1,CANCELADO,2014,1,1.2,3,Reprovado,600,660
25,59115685,2014,1,ATIVO,2014,1,5,3,Aprovado,780,695
26,59290000,2014,1,ATIVO,2014,2,0,3,Reprovado,780,617
26,59290000,2014,1,ATIVO,2015,1,5.1,3,Aprovado,780,617
27,59040240,2014,1,ATIVO,2014,2,8,3,Aprovado,780,733
29,59063280,2014,1,CANCELADO,2015,1,3.3,3,Reprovado,680,649
29,59063280,2014,1,CANCELADO,2015,2,3,3,Reprovado,680,649
30,59094300,2014,1,ATIVO,2014,2,2.6,3,Reprovado,560,658
30,59094300,2014,1,ATIVO,2015,1,8.5,3,Aprovado,560,658
31,59020400,2014,1,ATIVO,2015,1,7.1,3,Aprovado,600,630
33,59122495,2014,1,ATIVO,2015,1,5.2,3,Aprovado,720,669
